HaulID,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,Day.night,RecordType,Notes,HaulID.1,Species,ELSampleFlag,Length,Number,SubFactor,SpecIdentMethod,OilGlobulesFlag,OilGlobulesNumber,OilGlobulesDiam,PreservationMethod,Country.1,SurveyPeriod.1,Ship.1,Gear.1,StationNumber.1,RecordType.1,Year.1,HaulID.2,Species.1,IndividualNumber,Length.1,DevScale,DevStage,Country.2,SurveyPeriod.2,Ship.2,Gear.2,StationNumber.2,RecordType.2,Year.2
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,27,4,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,27,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,28,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,28,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,21,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,21,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,22,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,22,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,23,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,24,6,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,24,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,25,9,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,25,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,26,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,26,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,27,2,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,27,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL049,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748769,,20195400149,18,4,2019,11,46,53.3265,3.7915,12,12,1500,,,2,3.141592654,1,1.047726161,EMD,Valeport,10225,8.15,10713,8.54,3941.445998,f,0,22,27,8.83,,,,8.47,34.11,,34.45,d,HH,NA,        2019NL049,Clupea harengus,LV,0,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748769,HL,2019,        2019NL049,Clupea harengus,,0,MN1,l,NL,,64T2 ,MRN2,748769,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,22,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,22,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,23,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,24,2,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,24,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,29,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,29,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,30,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,30,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,20,5,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,20,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,21,3,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,21,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,22,2,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,22,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,23,4,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,24,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,24,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,25,5,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,25,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,26,3,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,26,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL050,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748770,,20195400150,18,4,2019,13,23,53.25467,3.238,10,36,1064,,,2,3.141592654,1,1.03729706,EMD,Valeport,9116,8.15,9456,8.54,3513.958115,f,0,22,26,8.75,,,,8.69,34.97,,34.91,d,HH,NA,        2019NL050,Clupea harengus,LV,29,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748770,HL,2019,        2019NL050,Clupea harengus,,29,MN1,l,NL,,64T2 ,MRN2,748770,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,21,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,21,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,22,3,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,22,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,23,3,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,24,5,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,24,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,25,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,25,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,26,3,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,26,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,27,3,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,27,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,29,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,29,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,20,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,20,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,21,4,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,21,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,22,2,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,22,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,23,2,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,24,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,24,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL051,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748771,,20195400151,18,4,2019,14,33,53.1705,2.92483,11,30,590,,,2,3.141592654,1,1.038363171,EMD,Valeport,8993,8.15,9338,8.54,3466.545121,f,0,30,35,9.04,,,,8.99,35.18,,35.03,d,HH,NA,        2019NL051,Clupea harengus,LV,26,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748771,HL,2019,        2019NL051,Clupea harengus,,26,MN1,l,NL,,64T2 ,MRN2,748771,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,25,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,25,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,26,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,26,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,27,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,27,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,28,3,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,28,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,19,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,19,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,20,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,20,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,21,2,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,21,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,22,3,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,22,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,23,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,24,1,1,visual,N,,,F4B,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,24,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL052,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748772,,20195400152,18,4,2019,16,20,52.83533,2.918,14,24,1179,,,2,3.141592654,1,1.033288206,EMD,Valeport,12557,8.15,12975,8.54,4840.365516,f,0,35,39,8.9,,,,8.91,34.92,,34.9,d,HH,NA,        2019NL052,Clupea harengus,LV,0,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748772,HL,2019,        2019NL052,Clupea harengus,,0,MN1,l,NL,,64T2 ,MRN2,748772,CA,2019
        2019NL053,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748773,,20195400153,18,4,2019,17,43,52.75017,3.254,13,6,1147,,,2,3.141592654,1,1.052746419,EMD,Valeport,10541,8.15,11097,8.54,4063.25499,f,0,28,33,9.32,,,,9.3,35.71,,35.1,d,HH,NA,        2019NL053,Clupea harengus,LV,23,1,1,visual,N,,,Fresh,NL,,64T2 ,MRN2,748773,HL,2019,        2019NL053,Clupea harengus,,23,MN1,l,NL,,64T2 ,MRN2,748773,CA,2019
